04.04.2016,Studierende bekommen Tickets günstiger,https://www.golem.de/news/deep-learning-konferenz-von-golem-de-studierende-bekommen-tickets-guenstiger-1604-120067.html
29.03.2016,Microsoft hat Twitter unterschätzt,https://www.golem.de/news/rassistischer-chat-bot-microsoft-hat-twitter-unterschaetzt-1603-120005.html
24.03.2016,Microsofts Chat-Bot wird zum Rassisten,https://www.golem.de/news/tay-microsofts-chat-bot-wird-zum-rassisten-1603-119976.html
19.03.2016,Südkorea investiert 760 Millionen Euro in KI-Förderung,https://www.golem.de/news/alpha-go-schock-suedkorea-investiert-760-millionen-euro-in-ki-foerderung-1603-119880.html
15.03.2016,Die nächste Revolution im Go und anderswo,https://www.golem.de/news/alpha-go-die-naechste-revolution-im-go-und-anderswo-1603-119777.html
13.03.2016,Alpha Go ist nicht unbesiegbar,https://www.golem.de/news/kuenstliche-intelligenz-alpha-go-ist-nicht-unbesiegbar-1603-119714.html
12.03.2016,Alpha Go gewinnt auch drittes Spiel gegen Lee Sedol,https://www.golem.de/news/kuenstliche-intelligenz-go-ki-alpha-go-gewinnt-auch-drittes-spiel-gegen-lee-sedol-1603-119704.html
10.03.2016,Einer der weltbesten Go-Spieler verliert wieder gegen die KI,https://www.golem.de/news/alphago-klare-niederlage-auch-im-zweiten-spiel-1603-119683.html
09.03.2016,"""Alpha Go spielt wie eine Göttin""",https://www.golem.de/news/kuenstliche-intelligenz-alpha-go-spielt-wie-eine-goettin-1603-119646.html
03.03.2016,Wie Deep Learning Games verändern kann,https://www.golem.de/news/konferenz-quo-vadis-2016-wie-deep-learning-games-veraendern-kann-1603-119507.html
22.02.2016,Ein belesener Roboter ist ein guter Roboter,https://www.golem.de/news/quixote-ein-belesener-roboter-ist-ein-guter-roboter-1602-119307.html
08.02.2016,Mit neuronalem Netz durch den Irrgarten,https://www.golem.de/news/deepmind-mit-neuronalem-netz-durch-den-irrgarten-1602-118984.html
02.02.2016,Alpha Go spielt wie ein Japaner,https://www.golem.de/news/kuenstliche-intelligenz-alpha-go-spielt-wie-ein-japaner-1602-118847.html
26.01.2016,KI-Pionier Marvin Minsky mit 88 Jahren gestorben,https://www.golem.de/news/nachruf-ki-pionier-marvin-minsky-mit-88-jahren-gestorben-1601-118749.html
26.01.2016,Microsoft gibt Deep-Learning-Toolkit frei,https://www.golem.de/news/cntk-microsoft-gibt-deep-learning-toolkit-frei-1601-118753.html
12.12.2015,Elon Musk unterstützt Forschung an gemeinnütziger KI,https://www.golem.de/news/openai-elon-musk-unterstuetzt-forschung-an-gemeinnuetziger-ki-1512-117972.html
10.10.2015,"""Das Risiko bei KIs ist nicht Bosheit, sondern Fähigkeit""",https://www.golem.de/news/stephen-hawking-das-risiko-bei-kis-ist-nicht-bosheit-sondern-faehigkeit-1510-116815.html
06.10.2015,Google beteiligt sich beim deutschen KI-Zentrum,https://www.golem.de/news/kuenstliche-intelligenz-google-beteiligt-sich-beim-deutschen-ki-zentrum-1510-116731.html
04.09.2015,Roboter plündern nicht,https://www.golem.de/news/imho-roboter-pluendern-nicht-1509-116126.html
28.07.2015,Forscher fordern Ächtung von autonomen Waffensystemen,https://www.golem.de/news/kuenstliche-intelligenz-forscher-fordern-aechtung-von-autonomen-waffensystemen-1507-115456.html
04.06.2015,Peter Kruse ist tot,https://www.golem.de/news/internet-vordenker-peter-kruse-ist-tot-1506-114471.html
22.05.2015,Der Computer rappt besser,https://www.golem.de/news/deep-beat-der-computer-rappt-besser-1505-114210.html
03.03.2015,Keine zu künstlichen Cowboys,https://www.golem.de/news/animation-keine-zu-kuenstlichen-cowboys-1503-112706.html
02.12.2014,Die KI ist so intelligent wie ihre Entwickler,https://www.golem.de/news/kuenstliche-intelligenz-in-spielen-die-ki-ist-so-intelligent-wie-ihre-entwickler-1412-110758.html
10.06.2014,Zweifel an Eugene Goostmans Intelligenz,https://www.golem.de/news/turing-test-zweifel-an-eugene-goostmans-intelligenz-1406-107066.html
09.06.2014,Eugene Goostman besteht Turing-Test,https://www.golem.de/news/kuenstliche-intelligenz-eugene-goostman-besteht-turing-test-1406-107046.html
15.05.2014,Unternehmen wählt Computer in den Vorstand,https://www.golem.de/news/kuenstliche-intelligenz-unternehmen-waehlt-computer-in-den-vorstand-1405-106507.html
10.04.2014,Computer werden kreativ,https://www.golem.de/news/prozedurale-generierung-computer-werden-kreativ-1404-105415.html
18.03.2014,Hearthstone-KI zwischen Einsteiger und Profi,https://www.golem.de/news/blizzard-hearthstone-ki-zwischen-einsteiger-und-profi-1403-105200.html
28.01.2014,Deepmind wird KI in Google-Suche bringen,https://www.golem.de/news/kuenstliche-intelligenz-deepmind-wird-ki-in-google-suche-bringen-1401-104211.html
